FileName,URL,Content,Text,Note
1113,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/42002885_362452224301501_507572375280521677_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mYs4_oB-W8cAX_ddfnG&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=0b00c33c35dd28798bfb71f951990b0d&oe=612B189D&_nc_sid=4f375e,„Love“ 🖤,LOVe,
1114,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/61398781_168956777442813_3025290817061883387_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=CfeLhhaC1tcAX8ATdZq&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=17f0a0bed46fb27198f785d7bd196884&oe=612A8E8B&_nc_sid=4f375e,"„Brave“
👉Swipe to see more versions
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#procreategraffiti
#digitalgraffiti
#procreate
#digitalhandstyle",BRAVE,
1115,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121042129_351550196086981_7239749882186759349_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=LIjC715wRH8AX-s8gc5&edm=AP_V10EBAAAA&ccb=7-4&oh=325d3e1a6d2cb238b551899bfcba27a7&oe=612B2E6C&_nc_sid=4f375e,"„Ghost“👻
Which one’s your favorite?
#handstyles
#tagging
#calligraffiti
#graffitistyle
#handstylestagram
#graffitiart",,
1116,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118137557_634257060837769_6121661766356486177_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=qpPAXhCqdEYAX-5G5sl&edm=AP_V10EBAAAA&ccb=7-4&oh=4edf227cc04d55bb6771d45a7beb8aec&oe=612B6C9B&_nc_sid=4f375e,"„Shine“ ☀️
What’s your favorite?
#stylewriting
#tagging
#handstyles
#letteringart
#graffiti
#handstylestagram
#calligraffiti",Shine,
1117,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/77147102_1409327642562373_4164467679546419570_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=nXfGVR0if6EAX-5TmYv&edm=AP_V10EBAAAA&ccb=7-4&oh=8d7aa9206e196bc4da7be7563f48d525&oe=612A98ED&_nc_sid=4f375e,"Exchange with @gustonyc
I really struggled with these letters especially the O at the end. Nevertheless what do you think?
#handstyleexchange
#handstyle
#lettering
#gustonyc",GUSTO,
1118,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/119955014_719290398656558_6625580538960872719_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=3r9ALkTGsYsAX8n1Vr2&edm=AP_V10EBAAAA&ccb=7-4&oh=a81bface313ad2062c23e419c68047e5&oe=612A3C41&_nc_sid=4f375e,"Writing my name 💎
@itchie79
Which are your favorite cans: Ultrawide or madmaxxx?
#ultrawide
#tagging
#graffitistyles
#handstyles
#handstyler
#calligraffiti
#madmaxxx
#itchie79",,
1119,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/87797661_3267656229929161_5089322863832144241_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=w1vRLKW9VukAX_HkhYO&edm=AP_V10EBAAAA&ccb=7-4&oh=f3b4bf16db9c36a50139638104f8a28a&oe=6129B72E&_nc_sid=4f375e,"„Iconic“
#digitalgraffiti
#stylewriting
#handstyles
#handstyle
#procreategraffiti",iCONiC,
1120,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/64940176_620734118434895_1501763976094907141_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Vg1Euz45T2oAX81HYdy&edm=AP_V10EBAAAA&ccb=7-4&oh=6cb919ccba74df49db3abdc0e92d8993&oe=612ADA0A&_nc_sid=4f375e,"„Letter O“
Which is your favorite? .
.
.
.
.
.
.
#spidercans
#montanacans
#flares
#loopcolours
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#marker
#chisel
#eddingmarker
#molotowmarkers
#krinkmarkers
#alphabetchallenge
#graffonetics
#pentelmarker",,
1121,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118954470_3223747881006678_4274795693146006762_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cwCDb8a5n4IAX-D5nOk&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=3cfe0d1c9b5bf3103c154fa3a661ea06&oe=612A1708&_nc_sid=4f375e,"Writing my name 🕸
@itchie79
#graffitivideo
#handstyles
#calligraffiti
#montanamarble
#montanacans
#stylewriting
#handstyler
#graffiti",,
1122,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/59892222_170753783933376_2250074662995172425_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Y7HhSISznSAAX_5fiyP&edm=AP_V10EBAAAA&ccb=7-4&oh=42a45ffda9db52d75cc13a0055f0ee8f&oe=612B3D94&_nc_sid=4f375e,"„Brave“
👉Swipe to see more versions
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#procreategraffiti
#digitalgraffiti
#procreate
#digitalhandstyle",BRAVE,
1123,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122086680_2408527612776044_8803941082888460420_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=e0bOlMQzA84AX8vNAfR&edm=AP_V10EBAAAA&ccb=7-4&oh=f3ebec724df678a87af4c8ed0b11b8c0&oe=612B1972&_nc_sid=4f375e,"„Eternity“ 💫
Which One‘s your favorite?
#handstyles
#handstylers
#stylewriting
#handlettering
#tagging
#graffitistyle
#graffiti",ETERNiTY,
1124,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/51543544_1265217060293630_6607895372973823704_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Sq6Hnpd79B0AX8ps4KI&edm=AP_V10EBAAAA&ccb=7-4&oh=b1716a878c8a5b7c5e39ef3ca50caa4d&oe=6129CFDA&_nc_sid=4f375e,"„Knockout“ 👊
Swipe to see other versions
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#knockout",KNOCKOUT,
1125,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/236443008_574026776945097_435153668240702173_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=UUnpZssD2bAAX9D--y6&edm=AP_V10EBAAAA&ccb=7-4&oh=fb9b108a5b1973183bc67aa976784412&oe=612A37DF&_nc_sid=4f375e,"„Wake up“ 😴
Check my YouTube channel to see the complete video. Link in bio ✌️
#handstyles
#stylewriting",,
1126,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/144275514_172717580912755_6983088676703621321_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=g59th54qmL0AX9A8TZ_&edm=AP_V10EBAAAA&ccb=7-4&oh=d5a2ad34331bab8849119fc244ad20cb&oe=612A615B&_nc_sid=4f375e,"„Magic“ 🪄
any favorites?

#handstyles
#graffitihandstyle
#stylewriting",MAGiC,
1127,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/68805162_139376533938153_2640264175427379202_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=rQXNTarGk6kAX-tr7u4&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=ffd0f598822ec482d409025b9a92d90a&oe=612A1F40&_nc_sid=4f375e,"„Chrome“
Which is your fav?
Write down in the comments 👇👇👇
.
.
.

#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#procreategraffiti
#digitalgraffiti
#procreate
#digitalhandstyle
#molotowmarkers
#eddingmarker
#krinkmarkers
#unipaint
#marker
#pentelmarker
#chrome",,
1128,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/89331744_228680738262182_8448859395101485839_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=eAe91q0WZeIAX-9Yvmb&edm=AP_V10EBAAAA&ccb=7-4&oh=051895755f9866451d7cc97c8aa4de73&oe=612A742C&_nc_sid=4f375e,"„Omega“
Any favorites?
#graffiti
#handstyles
#digitalgraffiti
#procreatelettering
#lettering
#stylewriting
#handstyle",OMEGA,
1129,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82291796_484634165579362_6070383771044009155_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=dSOzn82WHicAX8Rv_IR&edm=AP_V10EBAAAA&ccb=7-4&oh=84836f6cf8e68295763a46788bdb7cc4&oe=6129C83F&_nc_sid=4f375e,"„January“ ❄️⛄️🌨
Some versions 👉
#stylewriting
#handstyles
#handstylestagram
#calligraphy
#tagging
#graffiti",,
1130,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/72161656_1214130712117504_8208490520587847067_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=CE6vLUkTO1cAX9KJB51&edm=AP_V10EBAAAA&ccb=7-4&oh=8b3b27036d59df3ef380e3438c68229e&oe=612B2599&_nc_sid=4f375e,"„Sonek“
Exchange with @sonek.com.cn
Check out his profile
Any favorites?
.
.
.
.
#exchange
#handstyleexchange
#handstyle
#graffiti",SONEK*ONE,
1131,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/100891335_593144507984502_6865498856948054722_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GQcprVeJ_1MAX8OYhA8&edm=AP_V10EBAAAA&ccb=7-4&oh=bf2d77755490506f8671a85c7c95dddc&oe=612A49A4&_nc_sid=4f375e,"„Beast Mode“
Swipe 4 more
#handstyles
#stylewriting
#procreategraffiti
#digitallettering
#graffitiart
#stylewritingbeastmode",BEAST*MODE,
1132,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/81503088_174545770280596_8251977882290822690_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=JAoNqrD0JmwAX-EbWuX&edm=AP_V10EBAAAA&ccb=7-4&oh=4e19a8d613468049ee1d6ea95a1f8e03&oe=6129C7AB&_nc_sid=4f375e,"„January“ ❄️⛄️🌨
Some versions 👉
#stylewriting
#handstyles
#handstylestagram
#calligraphy
#tagging
#graffiti",,
1133,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/115967966_2617894275192093_9171080523973177481_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BH1dio-yQR4AX-li9zV&edm=AP_V10EBAAAA&ccb=7-4&oh=616d2ac500136c361ed01fc196c5c11e&oe=612A7261&_nc_sid=4f375e,"Letter „P“
Which one is your favorite?
Done with 15 and 20mm markers
#handstyles
#alphabetchallenge
#lettering
#handlettering
#graffiti
#tagging
#calligraphylettering
#calligraffiti
#handstyler",P,
1134,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/56624710_382897802558866_4756249855318582987_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=rysa2SXPh4sAX8R3X0x&edm=AP_V10EBAAAA&ccb=7-4&oh=3485b9f2d15102aed2a29d0c4889139f&oe=612A2BC9&_nc_sid=4f375e,"Letter „G“
Which one is your favorite?
Markers-> #unipaintpx30
#stabilayout37
#uniposca

#graffonetics
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#alphabetchallenge
#letterG
#stabilo
#unipaintmarker",G,
1135,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/70333183_137596490891606_1450231203615550507_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ISx4MMr1U8EAX8Btz97&edm=AP_V10EBAAAA&ccb=7-4&oh=d1e39ee47644feddd46bae5a06a5afa2&oe=612A0795&_nc_sid=4f375e,„Blockbuster“,BLOCKBUSTER,
1136,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/53873473_253552182216263_384494701370510189_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=blJ8usQ-c14AX_jwn9a&edm=AP_V10EBAAAA&ccb=7-4&oh=bfcdc37017b05fed8fe0a86b12bcaa99&oe=612ACBC3&_nc_sid=4f375e,"Letter „C“
Which one is your favorite?
hard decision which one I like the most 🤯

#graffonetics
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#alphabetchallenge
#letterc",C,
1137,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75296728_2524410704515309_6813896622618338552_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=0geUsdzj1_wAX-NLAtZ&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=85ff18caac9152c7e0573f1070924a5d&oe=612B7BB5&_nc_sid=4f375e,"„Chill“
Not much time today so I just dropped some quick styles. What do you think?
#stylewriting
#handstyle",ChilL,
1138,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/150347597_116691266991653_7928378620050753244_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jLHpc9dO0HsAX-hPa5Y&edm=AP_V10EBAAAA&ccb=7-4&oh=9b806c61ff7615803870d3d4ea49f41a&oe=6129C500&_nc_sid=4f375e,"„Break“
Your favorite?
#handstyler
#stylewriting
#handstyles
#graffitistyle",BReaK,
1139,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/71249106_140767120608497_1311187400943112795_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=9tectpFGWnsAX9Rq9Ix&edm=AP_V10EBAAAA&ccb=7-4&oh=a0808e79df4ba2b89c23ed2fd799414c&oe=612B5B17&_nc_sid=4f375e,„Okay“ 👌,OKAY,
1140,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/83943218_480078135988911_3448483392419447311_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=EX0MrBIyz7IAX8tLRvu&edm=AP_V10EBAAAA&ccb=7-4&oh=2a7a15137e30d73f12b15994bc01d048&oe=6129F925&_nc_sid=4f375e,"„Faith“
Which word should I write next?
#handstyler
#digitalgraffiti
#stylewriting
#handstyles
#lettering
#faith",fAlTH,
1141,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/53373885_421451942014240_3759616892258562424_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=0CzlY_J-JxAAX-fhw8U&edm=AP_V10EBAAAA&ccb=7-4&oh=1f947ff66b57b0ffbed6a8a719a97cb4&oe=612A4D29&_nc_sid=4f375e,"Letter „E“
Which one is your favorite?
swipe to see a short timelapse video
#graffonetics
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#alphabetchallenge
#lettere
#timelapse",E,
1142,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/53691233_294512404553485_1569192585165582500_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Rwan-rQmtcgAX-6qJC8&edm=AP_V10EBAAAA&ccb=7-4&oh=d08fed0a7a261e16a34fa4f822c214a4&oe=612ABCF6&_nc_sid=4f375e,"Letter „C“
Which one is your favorite?
hard decision which one I like the most 🤯

#graffonetics
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#alphabetchallenge
#letterc",C,
1143,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123130051_189427172642203_6932809098367270002_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BtQMoCd-dmAAX9ZxAid&edm=AP_V10EBAAAA&ccb=7-4&oh=4cca41ffd6187f9ffe3fe4ac03847856&oe=612B6837&_nc_sid=4f375e,"„Mercury“
Next planet
Which planet next?
Thx for the brushes @toses_one 🙏🍻
#handstyles
#stylewriting
#tagging
#graffitihandstyle
#handstyle",MeRcuRy,
1144,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/93639176_1043917399314337_6470158771945191039_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=vUuWFSqOXFMAX9ZHg7f&edm=AP_V10EBAAAA&ccb=7-4&oh=8a95c542ede5e05a609e2e4b4725b987&oe=612A80BC&_nc_sid=4f375e,"„Panic“
Some ideas how to write this word. What do you think?
#procreategraffiti
#handstyles
#stylewriting
#graffiti
#lettering
#digitalhandstyles",,
1145,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/62068570_225513685089666_5890853841573914020_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=lX_etNG2f_AAX9lvtlG&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=a460561271ab883faf659f63828f4913&oe=612A1A48&_nc_sid=4f375e,"„Letter S“
Swipe to see some versions of this letter. .
.
.
.
.
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#marker
#chisel
#eddingmarker
#molotowmarkers
#krinkmarkers
#alphabetchallenge
#graffonetics
#pentelmarker
#letterS",S,
1146,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/116155145_588239471816431_6600332535620783767_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=2WTTgGIFQyMAX_4hI8K&edm=AP_V10EBAAAA&ccb=7-4&oh=ee25887434cb99d3bd1f8fb8aa026d12&oe=612AD3A0&_nc_sid=4f375e,"„Writer“
Swipe for some more „real“ and some digital versions...
Real marker or digital? 😉
#handstyler
#graffitiwriter
#writinggraffiti
#stylewriting
#calligraffiti
#tagging
#graffitiart
#lettering
#handstyle",WRiTeR,
1147,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/133825354_675591826468415_6614037932722110507_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=4TeXxGAynBYAX_Z_V7q&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=1f783360218496538a2a764b82146794&oe=612B6BC9&_nc_sid=4f375e,"„Carpe diem“
Use your time wisely
#handstyles",CARPE*DiEM,
1148,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/56340235_2036410106468069_8004104518023932896_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=TO0lrpuSQtMAX_yiahi&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=97614f2f2130a70a3c564daa1ffd41b9&oe=612B6AAE&_nc_sid=4f375e,"„Vibes“
Swipe to see more
Done with spidercans, chiselcap, Astrofatcap, edding marker

#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#marker
#chiselcap
#montanacans
#astrofatcap
#eddingmarker
#montanaspider",,
1149,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/77031632_485180392094985_2885568365968386012_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=fsnEUdP1EsAAX92hA1N&edm=AP_V10EBAAAA&ccb=7-4&oh=5dd8eadb936e07801987706815e6a86d&oe=612B44DC&_nc_sid=4f375e,"„Chill“
Not much time today so I just dropped some quick styles. What do you think?
#stylewriting
#handstyle",CHiLL,
1150,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/141621933_2569864753306047_853091660106707699_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uu7dcSE5LAwAX-iLXXk&edm=AP_V10EBAAAA&ccb=7-4&oh=4c353438c67369342c3dd398ce4acdd6&oe=612A221B&_nc_sid=4f375e,"„Bombing“ 💣 💥
#handstyles
#stylewriting
#graffitibombing",BOMBiNG,
1151,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/55908260_446639056105148_4547987049714000797_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=r5zsJZX8zz4AX9N7h8k&edm=AP_V10EBAAAA&ccb=7-4&oh=12ced294c09f13f6728d5dd2ecdacb17&oe=612AE828&_nc_sid=4f375e,"„Passion“
Swipe to more
Nr. 1 done with an #Edding1255
Which one is your favorite marker?

#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#Hiphop
#passion
#eddinglettering",PASSiON,
1152,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/106489143_619128155373035_6726521647118603922_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=scrG1R9TLOgAX8_8kC-&edm=AP_V10EBAAAA&ccb=7-4&oh=8bf725cc3ecd96cac95bdbfa93df3c90&oe=612B0756&_nc_sid=4f375e,"Freedom is a state of mind
Which one do you like the most?
#handstyles
#procreategraffiti
#digitallettering
#stylewriting
#graffiti
#lettering
#calligraffiti",fREEDOM,
1153,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/61911918_664858087318444_5633895866853350893_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=004t0tvZ6Y8AX-NVDZG&edm=AP_V10EBAAAA&ccb=7-4&oh=8286b13c3dc07f8f5050f43d3c078261&oe=612B9556&_nc_sid=4f375e,"Letter „K“
Which is your favorite?
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#Hiphop
#chisel
#procreategraffiti
#alphabetchallenge
#graffonetics",K,
1154,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/67830265_1058689994327646_8059007353003809544_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Eu9wiPEkkv4AX8ts1Yw&edm=AP_V10EBAAAA&ccb=7-4&oh=9ec0fd521fb2b8028c8350025de04b0f&oe=612A86A9&_nc_sid=4f375e,"„Ontwan“
Exchange with @ont.wan
Check this guy out
Struggled with these letters 🤯
Any favorites?
Write down in the comments 👇👇👇
.
.
.

#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#procreategraffiti
#digitalgraffiti
#procreate
#digitalhandstyle
#molotowmarkers
#eddingmarker
#krinkmarkers
#unipaint
#marker
#pentelmarker
#ontwan",,
1155,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/101058670_636530177074315_864582530112089602_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=WgbbuhLQ6W8AX_hVjCT&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=ad7e590cffe9bbaf221a626cc377d80b&oe=6129FDDC&_nc_sid=4f375e,"„Crew“ for my crew
I think this kind of style fits better to this profile instead of my more graffiti orientated stuff @itchie79
What do you think? Style with or without drips?
#handstyles
#graffitiart
#handstyle
#stylewriting
#graffiti",,
